CR|ATM|SUCURSAL |DIVISION|ZONA|CAS_1|CAS_2|CAS_3|CAS_4|PIEZAS_CAS_1|PIEZAS_CAS_2|PIEZAS_CAS_3|PIEZAS_CAS_4|MINIMO
0451|C858|ZACOALCO|OCCIDENTE|AMECA 1|100|200|500|500|1483|1397|1278|235|660000
0451|C859|ZACOALCO|OCCIDENTE|AMECA 1|200|200|500|500|736|538|720|682|630000
0451|4642|ZACOALCO|OCCIDENTE|AMECA 1|20|100|200|500|412|600|681|887|369000
0451|A590|ZACOALCO|OCCIDENTE|AMECA 1|20|100|200|500|349|454|403|948|405000
0451|B093|ZACOALCO|OCCIDENTE|AMECA 1|20|100|200|500|382|578|644|19|378000
0451|E452|ZACOALCO|OCCIDENTE|AMECA 1|20|100|200|500|489|459|566|769|369000
0451|E453|ZACOALCO|OCCIDENTE|AMECA 1|20|100|200|500|445|623|484|997|369000
0452|7918|VILLAS|OCCIDENTE|PUERTO VALLARTA 2|100|200|500|500|1210|954|531|272|585000
0452|7919|VILLAS|OCCIDENTE|PUERTO VALLARTA 2|100|200|500|500|798|748|287|205|585000
0452|6031|VILLAS|OCCIDENTE|PUERTO VALLARTA 2|20|100|200|500|762|472|849|1015|510000
0452|6619|VILLAS|OCCIDENTE|PUERTO VALLARTA 2|20|100|200|500|704|736|1106|790|510000
0457|1537|AYOTLAN|OCCIDENTE|OCOTLAN 3|100|200|500|500|660|1263|1379|253|585000
0457|1545|AYOTLAN|OCCIDENTE|OCOTLAN 3|100|200|500|500|674|1014|1442|325|585000
0457|3216|AYOTLAN|OCCIDENTE|OCOTLAN 3|20|100|200|500|875|425|361|1037|395000
0457|7073|AYOTLAN|OCCIDENTE|OCOTLAN 3|20|100|200|500|1064|497|973|1290|516000
0459|B565|IRAPUATO DIAZ ORDAZ|BAJIO|IRAPUATO 2|100|200|500|500|1489|1465|599|1466|585000
0459|B566|IRAPUATO DIAZ ORDAZ|BAJIO|IRAPUATO 2|100|200|500|500|1579|1569|1333|1443|585000
0459|B567|IRAPUATO DIAZ ORDAZ|BAJIO|IRAPUATO 2|100|200|500|500|1427|1434|1097|1271|585000
0459|D858|IRAPUATO DIAZ ORDAZ|BAJIO|IRAPUATO 2|20|100|200|500|711|723|715|1249|510000
0459|D859|IRAPUATO DIAZ ORDAZ|BAJIO|IRAPUATO 2|20|100|200|500|760|796|818|155|513000
0459|D860|IRAPUATO DIAZ ORDAZ|BAJIO|IRAPUATO 2|20|100|200|500|885|899|909|162|369000
0459|D861|IRAPUATO DIAZ ORDAZ|BAJIO|IRAPUATO 2|20|100|200|500|875|987|985|336|515000
0461|A659|AGUASCALIENTES PULGAS PANDAS|BAJIO|AGUASCALIENTES 2|100|200|500|500|885|931|390|1253|585000
0461|A660|AGUASCALIENTES PULGAS PANDAS|BAJIO|AGUASCALIENTES 2|100|200|500|500|775|855|1246|331|608000
0461|A661|AGUASCALIENTES PULGAS PANDAS|BAJIO|AGUASCALIENTES 2|100|200|500|500|1529|1499|1232|1603|585000
0461|2948|AGUASCALIENTES PULGAS PANDAS|BAJIO|AGUASCALIENTES 2|20|100|200|500|376|927|1020|643|510000
0461|D266|AGUASCALIENTES PULGAS PANDAS|BAJIO|AGUASCALIENTES 2|20|100|200|500|625|1126|1161|980|513000
0461|D267|AGUASCALIENTES PULGAS PANDAS|BAJIO|AGUASCALIENTES 2|20|100|200|500|560|796|879|189|510000
0463|B540|AGUASCALIENTES CENTRO|BAJIO|AGUASCALIENTES 1|100|200|500|500|627|670|113|171|585000
0463|B541|AGUASCALIENTES CENTRO|BAJIO|AGUASCALIENTES 1|100|200|500|500|624|708|674|147|585000
0463|B542|AGUASCALIENTES CENTRO|BAJIO|AGUASCALIENTES 1|100|200|500|500|641|410|948|10|585000
0463|B543|AGUASCALIENTES CENTRO|BAJIO|AGUASCALIENTES 1|100|200|500|500|465|637|274|159|585000
0463|B544|AGUASCALIENTES CENTRO|BAJIO|AGUASCALIENTES 1|100|200|500|500|588|636|509|175|585000
0463|B545|AGUASCALIENTES CENTRO|BAJIO|AGUASCALIENTES 1|100|200|500|500|409|606|407|179|585000
0463|B546|AGUASCALIENTES CENTRO|BAJIO|AGUASCALIENTES 1|100|200|500|500|1003|1078|1420|100|585000
0463|B547|AGUASCALIENTES CENTRO|BAJIO|AGUASCALIENTES 1|100|200|500|500|747|635|748|114|585000
0463|A386|AGUASCALIENTES CENTRO|BAJIO|AGUASCALIENTES 1|20|100|200|500|692|795|777|686|510000
0463|D491|AGUASCALIENTES CENTRO|BAJIO|AGUASCALIENTES 1|20|100|200|500|629|950|905|946|510000
0463|D493|AGUASCALIENTES CENTRO|BAJIO|AGUASCALIENTES 1|20|100|200|500|548|399|440|494|515000
0463|D513|AGUASCALIENTES CENTRO|BAJIO|AGUASCALIENTES 1|20|100|200|500|1393|940|1159|1152|516000
0463|E248|AGUASCALIENTES CENTRO|BAJIO|AGUASCALIENTES 1|20|100|200|500|1071|1235|1440|819|513000
0463|E249|AGUASCALIENTES CENTRO|BAJIO|AGUASCALIENTES 1|20|100|200|500|946|1175|1011|850|513000
0471|1698|SAN LUIS POTOSI CARRANZA|BAJIO|SLP URBANAS 1|100|200|500|500|1218|808|1136|1940|746000
0471|8309|SAN LUIS POTOSI CARRANZA|BAJIO|SLP URBANAS 1|100|200|500|500|1321|893|1407|967|585000
0471|8313|SAN LUIS POTOSI CARRANZA|BAJIO|SLP URBANAS 1|100|200|500|500|1444|1029|49|1436|585000
0471|5522|SAN LUIS POTOSI CARRANZA|BAJIO|SLP URBANAS 1|20|100|200|500|581|378|1125|953|515000
0471|6292|SAN LUIS POTOSI CARRANZA|BAJIO|SLP URBANAS 1|20|100|200|500|148|460|543|460|516000
0471|6293|SAN LUIS POTOSI CARRANZA|BAJIO|SLP URBANAS 1|20|100|200|500|532|581|1052|859|512000
0471|A989|SAN LUIS POTOSI CARRANZA|BAJIO|SLP URBANAS 1|20|100|200|500|171|473|1232|829|510000
0472|4296|SAN LUIS POTOSI SEDE|BAJIO|SLP URBANAS 1|100|200|500|500|1541|1545|1314|1510|585000
0472|4372|SAN LUIS POTOSI SEDE|BAJIO|SLP URBANAS 1|100|200|500|500|546|838|324|1443|630000
0472|B550|SAN LUIS POTOSI SEDE|BAJIO|SLP URBANAS 1|100|200|500|500|1160|1451|1224|1308|585000
0472|B551|SAN LUIS POTOSI SEDE|BAJIO|SLP URBANAS 1|100|200|500|500|1104|1301|1353|1520|585000
0472|B552|SAN LUIS POTOSI SEDE|BAJIO|SLP URBANAS 1|100|200|500|500|1348|1377|1526|1591|585000
0472|B553|SAN LUIS POTOSI SEDE|BAJIO|SLP URBANAS 1|100|200|500|500|853|1068|303|909|585000
0472|B554|SAN LUIS POTOSI SEDE|BAJIO|SLP URBANAS 1|100|200|500|500|892|1039|57|1277|585000
0472|3302|SAN LUIS POTOSI SEDE|BAJIO|SLP URBANAS 1|20|100|200|500|578|855|951|523|468000
0472|3308|SAN LUIS POTOSI SEDE|BAJIO|SLP URBANAS 1|20|100|200|500|802|1316|1040|974|468000
0472|4355|SAN LUIS POTOSI SEDE|BAJIO|SLP URBANAS 1|20|100|200|500|826|916|921|291|468000
0472|5450|SAN LUIS POTOSI SEDE|BAJIO|SLP URBANAS 1|20|100|200|500|515|290|389|597|513000
0472|7815|SAN LUIS POTOSI SEDE|BAJIO|SLP URBANAS 1|20|100|200|500|1060|842|796|985|510000
0472|D807|SAN LUIS POTOSI SEDE|BAJIO|SLP URBANAS 1|20|100|200|500|1154|1235|1023|1346|510000
0472|D808|SAN LUIS POTOSI SEDE|BAJIO|SLP URBANAS 1|20|100|200|500|831|648|626|508|515000
0472|D809|SAN LUIS POTOSI SEDE|BAJIO|SLP URBANAS 1|20|100|200|500|894|588|664|860|510000
0474|0695|LEON BOULEVARD|BAJIO|LEON SUR 2|100|200|500|500|1426|1345|1140|1433|585000
0474|0829|LEON BOULEVARD|BAJIO|LEON SUR 2|100|200|500|500|1161|1110|633|1250|585000
0474|0830|LEON BOULEVARD|BAJIO|LEON SUR 2|50|200|500|500|1115|1289|681|1311|563000
0474|D100|LEON BOULEVARD|BAJIO|LEON SUR 2|20|100|200|500|1233|1231|1173|860|510000
0474|D101|LEON BOULEVARD|BAJIO|LEON SUR 2|20|100|200|500|1408|1295|1233|1030|510000
0475|7796|LEON PARQUE HIDALGO|BAJIO|LEON SUR 2|100|200|500|500|1223|1433|2213|1648|585000
0475|7797|LEON PARQUE HIDALGO|BAJIO|LEON SUR 2|100|200|500|500|833|878|936|226|585000
0475|0583|LEON PARQUE HIDALGO|BAJIO|LEON SUR 2|20|100|200|500|261|182|331|1539|513000
0475|0595|LEON PARQUE HIDALGO|BAJIO|LEON SUR 2|20|100|200|500|403|342|368|1074|510000
0475|0731|LEON PARQUE HIDALGO|BAJIO|LEON SUR 2|20|100|200|500|305|299|409|645|510000
0477|5739|LEON OFNA. PRINCIPAL|BAJIO|LEON NORTE 3|100|200|500|500|683|1715|1303|200|585000
0477|7799|LEON OFNA. PRINCIPAL|BAJIO|LEON NORTE 3|100|200|500|500|596|892|1267|200|585000
0477|7920|LEON OFNA. PRINCIPAL|BAJIO|LEON NORTE 3|100|200|500|500|1425|1439|1330|1200|585000
0477|7947|LEON OFNA. PRINCIPAL|BAJIO|LEON NORTE 3|100|200|500|500|309|1524|1173|200|585000
0477|7948|LEON OFNA. PRINCIPAL|BAJIO|LEON NORTE 3|100|200|500|500|432|1461|1268|200|585000
0477|7964|LEON OFNA. PRINCIPAL|BAJIO|LEON NORTE 3|100|200|500|500|1451|1472|1601|1100|585000
0477|0766|LEON OFNA. PRINCIPAL|BAJIO|LEON NORTE 3|20|100|200|500|1384|1053|1192|267|519000
0477|0822|LEON OFNA. PRINCIPAL|BAJIO|LEON NORTE 3|20|100|200|500|1648|923|1063|93|513000
0477|0861|LEON OFNA. PRINCIPAL|BAJIO|LEON NORTE 3|20|100|200|500|1598|1052|1215|529|519000
0477|5785|LEON OFNA. PRINCIPAL|BAJIO|LEON NORTE 3|20|100|200|500|1563|1214|1323|639|518000
0477|6007|LEON OFNA. PRINCIPAL|BAJIO|LEON NORTE 3|20|100|200|500|1142|791|916|339|510000
0477|6299|LEON OFNA. PRINCIPAL|BAJIO|LEON NORTE 3|20|100|200|500|1110|872|409|187|510000
0477|8670|LEON OFNA. PRINCIPAL|BAJIO|LEON NORTE 3|20|100|200|500|1581|1007|1141|238|513000
0478|B805|INDEPENDENCIA|OCCIDENTE|GUADALAJARA ORIENTE 1|100|200|500|500|1577|1530|827|1800|585000
0478|B806|INDEPENDENCIA|OCCIDENTE|GUADALAJARA ORIENTE 1|100|200|500|500|599|891|592|760|585000
0478|3203|INDEPENDENCIA|OCCIDENTE|GUADALAJARA ORIENTE 1|20|100|200|500|573|675|860|691|510000
0478|D912|INDEPENDENCIA|OCCIDENTE|GUADALAJARA ORIENTE 1|20|100|200|500|501|528|1227|578|516000
0478|D913|INDEPENDENCIA|OCCIDENTE|GUADALAJARA ORIENTE 1|20|100|200|500|769|491|1416|1562|513000
0481|1909|LOS MOCHIS HIDALGO|NOROESTE|SINALOA NORTE 1|100|200|500|500|1327|1439|659|1660|746000
0481|1911|LOS MOCHIS HIDALGO|NOROESTE|SINALOA NORTE 1|100|200|500|500|1003|990|0|1821|585000
0481|1912|LOS MOCHIS HIDALGO|NOROESTE|SINALOA NORTE 1|100|200|500|500|1529|1660|1208|1932|642000
0481|6033|LOS MOCHIS HIDALGO|NOROESTE|SINALOA NORTE 1|20|100|200|500|1604|1283|1287|643|513000
0481|6034|LOS MOCHIS HIDALGO|NOROESTE|SINALOA NORTE 1|20|100|200|500|1654|1320|1410|742|515000
0481|6039|LOS MOCHIS HIDALGO|NOROESTE|SINALOA NORTE 1|20|100|200|500|1647|1265|1347|775|515000
0482|8963|ACAMBARO CENTRO|BAJIO|CELAYA 3|100|200|500|500|741|1511|953|1400|585000
0482|8965|ACAMBARO CENTRO|BAJIO|CELAYA 3|100|200|500|500|588|1593|1113|1800|618000
0482|8968|ACAMBARO CENTRO|BAJIO|CELAYA 3|100|200|500|500|1063|1013|0|1438|585000
0482|0194|ACAMBARO CENTRO|BAJIO|CELAYA 3|20|100|200|500|1232|1205|1216|935|369000
0482|6596|ACAMBARO CENTRO|BAJIO|CELAYA 3|20|100|200|500|638|1221|1271|313|515000
0482|6597|ACAMBARO CENTRO|BAJIO|CELAYA 3|20|100|200|500|857|1120|1248|1268|369000
0482|6598|ACAMBARO CENTRO|BAJIO|CELAYA 3|20|100|200|500|623|1241|1274|634|516000
0483|C862|AGUASCALIENTES QUIJOTE|BAJIO|AGUASCALIENTES 3|50|200|500|500|1731|1346|1492|1676|563000
0483|C863|AGUASCALIENTES QUIJOTE|BAJIO|AGUASCALIENTES 3|100|200|500|500|1008|978|1747|1483|585000
0483|3871|AGUASCALIENTES QUIJOTE|BAJIO|AGUASCALIENTES 3|20|100|200|500|760|763|999|991|513000
0483|A596|AGUASCALIENTES QUIJOTE|BAJIO|AGUASCALIENTES 3|20|100|200|500|673|1275|1293|1422|516000
0483|E455|AGUASCALIENTES QUIJOTE|BAJIO|AGUASCALIENTES 3|20|100|200|500|957|1273|972|1457|369000
0483|E456|AGUASCALIENTES QUIJOTE|BAJIO|AGUASCALIENTES 3|20|100|200|500|903|1018|1269|1913|369000
0483|E457|AGUASCALIENTES QUIJOTE|BAJIO|AGUASCALIENTES 3|20|100|200|500|630|980|851|1020|369000
0484|0732|LEON BOULEVARD HIDALGO|BAJIO|LEON SUR 2|50|200|500|500|1316|1321|1626|1001|563000
0484|8946|LEON BOULEVARD HIDALGO|BAJIO|LEON SUR 2|100|200|500|500|1501|1555|1113|1599|585000
0484|9001|LEON BOULEVARD HIDALGO|BAJIO|LEON SUR 2|100|200|500|500|976|1007|0|1102|585000
0484|2451|LEON BOULEVARD HIDALGO|BAJIO|LEON SUR 2|20|100|200|500|1257|1365|1387|596|513000
0484|9041|LEON BOULEVARD HIDALGO|BAJIO|LEON SUR 2|20|100|200|500|1405|1132|1247|296|512000
0484|9056|LEON BOULEVARD HIDALGO|BAJIO|LEON SUR 2|20|100|200|500|1098|1088|1061|450|369000
0484|9986|LEON BOULEVARD HIDALGO|BAJIO|LEON SUR 2|20|100|200|500|1127|1183|1221|54|512000
0485|A565|SAN JUAN DEL RIO ZONA INDUSTRI|BAJIO|QUERETARO ORIENTE 3|100|200|500|500|626|1252|1140|679|729000
0485|C156|SAN JUAN DEL RIO ZONA INDUSTRI|BAJIO|QUERETARO ORIENTE 3|200|200|500|500|634|880|1219|606|630000
0485|C157|SAN JUAN DEL RIO ZONA INDUSTRI|BAJIO|QUERETARO ORIENTE 3|100|200|500|500|979|1273|984|204|665000
0485|2067|SAN JUAN DEL RIO ZONA INDUSTRI|BAJIO|QUERETARO ORIENTE 3|20|100|200|500|1339|591|853|945|390000
0485|D994|SAN JUAN DEL RIO ZONA INDUSTRI|BAJIO|QUERETARO ORIENTE 3|20|100|200|500|617|981|1163|499|393000
0485|D995|SAN JUAN DEL RIO ZONA INDUSTRI|BAJIO|QUERETARO ORIENTE 3|20|100|200|500|874|621|930|973|396000
0488|1562|ENCARNACION DE DIAZ|OCCIDENTE|TEPATITLAN 2|50|200|500|500|1464|1437|1371|1215|563000
0488|3221|ENCARNACION DE DIAZ|OCCIDENTE|TEPATITLAN 2|20|100|200|500|670|570|492|823|369000
0488|7075|ENCARNACION DE DIAZ|OCCIDENTE|TEPATITLAN 2|20|100|200|500|423|647|629|735|369000
0488|7879|ENCARNACION DE DIAZ|OCCIDENTE|TEPATITLAN 2|20|100|200|500|522|386|457|986|369000
0490|8319|JEREZ GARCIA SALINAS|BAJIO|ZACATECAS 1|200|200|500|500|1093|1325|566|869|765000
0490|8321|JEREZ GARCIA SALINAS|BAJIO|ZACATECAS 1|100|200|500|500|1169|1189|72|1023|791000
0490|6294|JEREZ GARCIA SALINAS|BAJIO|ZACATECAS 1|20|100|200|500|945|1894|1362|1836|513000
0490|6295|JEREZ GARCIA SALINAS|BAJIO|ZACATECAS 1|20|100|200|500|1152|1173|1311|477|513000
0490|8542|JEREZ GARCIA SALINAS|BAJIO|ZACATECAS 1|20|100|200|500|1303|1020|892|4|369000
0491|C865|JALOSTOTITLAN CENTRO|OCCIDENTE|TEPATITLAN 2|100|200|500|500|693|1313|928|103|585000
0491|C866|JALOSTOTITLAN CENTRO|OCCIDENTE|TEPATITLAN 2|100|200|500|500|1042|1351|1421|817|585000
0491|3222|JALOSTOTITLAN CENTRO|OCCIDENTE|TEPATITLAN 2|20|100|200|500|456|261|1340|680|519000
0491|3527|JALOSTOTITLAN CENTRO|OCCIDENTE|TEPATITLAN 2|20|100|200|500|606|201|1586|730|516000
0491|E458|JALOSTOTITLAN CENTRO|OCCIDENTE|TEPATITLAN 2|20|100|200|500|537|170|1100|80|510000
0492|1027|SAN MIGUEL EL ALTO CENTRO|OCCIDENTE|TEPATITLAN 1|100|200|500|500|615|934|1322|193|585000
0492|3633|SAN MIGUEL EL ALTO CENTRO|OCCIDENTE|TEPATITLAN 1|100|200|500|500|575|701|1060|134|585000
0492|5033|SAN MIGUEL EL ALTO CENTRO|OCCIDENTE|TEPATITLAN 1|100|200|500|500|585|988|1276|176|585000
0492|3600|SAN MIGUEL EL ALTO CENTRO|OCCIDENTE|TEPATITLAN 1|20|100|200|500|685|638|715|637|513000
0492|4009|SAN MIGUEL EL ALTO CENTRO|OCCIDENTE|TEPATITLAN 1|20|100|200|500|698|690|721|945|513000
0492|9814|SAN MIGUEL EL ALTO CENTRO|OCCIDENTE|TEPATITLAN 1|20|100|200|500|788|680|787|1060|369000
0492|E459|SAN MIGUEL EL ALTO CENTRO|OCCIDENTE|TEPATITLAN 1|20|100|200|500|607|928|933|833|510000
0493|A150|QUERETARO JUAREZ|BAJIO|QUERETARO PONIENTE 2|100|200|500|500|1041|1243|392|870|668000
0493|C159|QUERETARO JUAREZ|BAJIO|QUERETARO PONIENTE 2|100|200|500|500|1082|1773|1262|1158|585000
0493|C160|QUERETARO JUAREZ|BAJIO|QUERETARO PONIENTE 2|100|200|500|500|1551|1723|1518|1500|615000
0493|C161|QUERETARO JUAREZ|BAJIO|QUERETARO PONIENTE 2|100|200|500|500|670|1035|965|1215|585000
0493|C162|QUERETARO JUAREZ|BAJIO|QUERETARO PONIENTE 2|100|200|500|500|1202|1376|856|1447|585000
0493|4631|QUERETARO JUAREZ|BAJIO|QUERETARO PONIENTE 2|20|100|200|500|972|1064|937|378|516000
0493|7995|QUERETARO JUAREZ|BAJIO|QUERETARO PONIENTE 2|20|100|200|500|1373|462|595|440|510000
0493|D996|QUERETARO JUAREZ|BAJIO|QUERETARO PONIENTE 2|20|100|200|500|991|464|741|110|513000
0493|D997|QUERETARO JUAREZ|BAJIO|QUERETARO PONIENTE 2|20|100|200|500|1174|752|1052|427|516000
0493|D998|QUERETARO JUAREZ|BAJIO|QUERETARO PONIENTE 2|20|100|200|500|1160|1106|1067|626|510000
0494|B574|QUERETARO ALAMOS|BAJIO|QUERETARO ORIENTE 1|100|200|500|500|687|973|634|1208|599000
0494|B575|QUERETARO ALAMOS|BAJIO|QUERETARO ORIENTE 1|100|200|500|500|746|762|564|1376|851000
0494|B576|QUERETARO ALAMOS|BAJIO|QUERETARO ORIENTE 1|100|200|500|500|800|636|0|1385|603000
0494|B577|QUERETARO ALAMOS|BAJIO|QUERETARO ORIENTE 1|100|200|500|500|844|1179|478|1846|585000
0494|0209|QUERETARO ALAMOS|BAJIO|QUERETARO ORIENTE 1|20|100|200|500|496|404|699|362|510000
0494|3554|QUERETARO ALAMOS|BAJIO|QUERETARO ORIENTE 1|20|100|200|500|415|555|1078|619|513000
0494|4638|QUERETARO ALAMOS|BAJIO|QUERETARO ORIENTE 1|20|100|200|500|369|463|672|685|510000
0494|D813|QUERETARO ALAMOS|BAJIO|QUERETARO ORIENTE 1|20|100|200|500|566|585|541|934|510000
0494|D814|QUERETARO ALAMOS|BAJIO|QUERETARO ORIENTE 1|20|100|200|500|528|685|966|1093|512000
0494|D815|QUERETARO ALAMOS|BAJIO|QUERETARO ORIENTE 1|20|100|200|500|546|457|1107|736|515000
0496|C404|RIO VERDE GABRIEL MATEZ|BAJIO|SLP FORANEAS 3|100|200|500|500|1029|1465|195|1413|840000
0496|C405|RIO VERDE GABRIEL MATEZ|BAJIO|SLP FORANEAS 3|100|200|500|500|727|1099|836|493|585000
0496|8748|RIO VERDE GABRIEL MATEZ|BAJIO|SLP FORANEAS 3|20|100|200|500|701|445|484|536|510000
0496|C799|RIO VERDE GABRIEL MATEZ|BAJIO|SLP FORANEAS 3|20|100|200|500|493|642|818|842|519000
0496|E147|RIO VERDE GABRIEL MATEZ|BAJIO|SLP FORANEAS 3|20|100|200|500|1117|301|535|1277|510000
0496|E149|RIO VERDE GABRIEL MATEZ|BAJIO|SLP FORANEAS 3|20|100|200|500|831|441|498|621|510000
0497|B928|SAN JUAN DEL RIO JUAREZ|BAJIO|QUERETARO ORIENTE 3|100|200|500|500|545|744|60|91|585000
0497|B929|SAN JUAN DEL RIO JUAREZ|BAJIO|QUERETARO ORIENTE 3|100|200|500|500|964|926|1518|500|585000
0497|B930|SAN JUAN DEL RIO JUAREZ|BAJIO|QUERETARO ORIENTE 3|100|200|500|500|1026|1068|1315|800|599000
0497|B931|SAN JUAN DEL RIO JUAREZ|BAJIO|QUERETARO ORIENTE 3|100|200|500|500|769|834|1164|500|585000
0497|B932|SAN JUAN DEL RIO JUAREZ|BAJIO|QUERETARO ORIENTE 3|100|200|500|500|989|1049|1293|1000|585000
0497|4911|SAN JUAN DEL RIO JUAREZ|BAJIO|QUERETARO ORIENTE 3|20|100|200|500|1348|772|812|538|513000
0497|6681|SAN JUAN DEL RIO JUAREZ|BAJIO|QUERETARO ORIENTE 3|20|100|200|500|1459|771|931|768|515000
0497|A523|SAN JUAN DEL RIO JUAREZ|BAJIO|QUERETARO ORIENTE 3|20|100|200|500|1344|712|918|386|512000
0497|D632|SAN JUAN DEL RIO JUAREZ|BAJIO|QUERETARO ORIENTE 3|20|100|200|500|1236|861|923|500|516000
0497|D633|SAN JUAN DEL RIO JUAREZ|BAJIO|QUERETARO ORIENTE 3|20|100|200|500|1085|906|1027|755|510000
0497|D634|SAN JUAN DEL RIO JUAREZ|BAJIO|QUERETARO ORIENTE 3|20|100|200|500|961|790|873|419|510000
0507|0701|PUEBLA 43 ORIENTE|SUR|PUEBLA SUR 1|100|200|500|500|1108|1128|1242|585|585000
0507|0702|PUEBLA 43 ORIENTE|SUR|PUEBLA SUR 1|50|100|200|500|1377|936|1552|1053|513000
0511|A879|PUEBLA JUAREZ|SUR|PUEBLA NORTE 2|50|100|200|500|547|1877|1339|219|519000
0511|A880|PUEBLA JUAREZ|SUR|PUEBLA NORTE 2|100|200|500|500|1489|1577|1463|427|585000
0511|A881|PUEBLA JUAREZ|SUR|PUEBLA NORTE 2|100|200|500|500|911|950|19|41|585000
0511|A882|PUEBLA JUAREZ|SUR|PUEBLA NORTE 2|100|200|500|500|1435|1453|914|253|585000
0511|A883|PUEBLA JUAREZ|SUR|PUEBLA NORTE 2|100|200|500|500|1042|1210|732|200|585000
0511|A884|PUEBLA JUAREZ|SUR|PUEBLA NORTE 2|100|200|500|500|911|976|963|202|585000
0511|A885|PUEBLA JUAREZ|SUR|PUEBLA NORTE 2|100|200|500|500|1125|1195|449|225|585000
0511|2731|PUEBLA JUAREZ|SUR|PUEBLA NORTE 2|20|100|200|500|1445|564|569|536|510000
0511|D373|PUEBLA JUAREZ|SUR|PUEBLA NORTE 2|20|100|200|500|1310|592|645|514|510000
0511|D374|PUEBLA JUAREZ|SUR|PUEBLA NORTE 2|20|100|200|500|1890|599|675|593|510000
0511|D375|PUEBLA JUAREZ|SUR|PUEBLA NORTE 2|20|100|200|500|1718|631|828|547|510000
0511|D376|PUEBLA JUAREZ|SUR|PUEBLA NORTE 2|20|100|200|500|1648|574|626|422|510000
0512|9365|PUEBLA FUERTES|SUR|PUEBLA CENTRO 2|100|200|500|500|1497|1489|843|1481|585000
0512|6029|PUEBLA FUERTES|SUR|PUEBLA CENTRO 2|20|100|200|500|1677|1245|1266|1049|369000
0512|E932|PUEBLA FUERTES|SUR|PUEBLA CENTRO 2|20|100|200|500|1692|1020|1066|425|369000
0513|5770|PANZACOLA INDUSTRIAS|SUR|TLAXCALA 1|200|200|500|500|1305|1107|438|1522|630000
0513|C407|PANZACOLA INDUSTRIAS|SUR|TLAXCALA 1|200|200|500|500|879|1115|1154|1374|677000
0513|C408|PANZACOLA INDUSTRIAS|SUR|TLAXCALA 1|200|200|500|500|1470|1283|1101|1121|642000
0513|8051|PANZACOLA INDUSTRIAS|SUR|TLAXCALA 1|20|100|200|500|508|394|432|469|515000
0513|8771|PANZACOLA INDUSTRIAS|SUR|TLAXCALA 1|20|100|200|500|682|294|379|502|387000
0513|E150|PANZACOLA INDUSTRIAS|SUR|TLAXCALA 1|20|100|200|500|680|769|728|1578|369000
0517|0235|VERACRUZ INDEPENDENCIA|SUR|VERACRUZ 1|100|200|500|500|1541|1510|1853|1454|585000
0517|B070|VERACRUZ INDEPENDENCIA|SUR|VERACRUZ 1|100|200|500|500|1292|1403|1649|414|585000
0517|B071|VERACRUZ INDEPENDENCIA|SUR|VERACRUZ 1|100|200|500|500|473|597|17|1129|585000
0517|B072|VERACRUZ INDEPENDENCIA|SUR|VERACRUZ 1|100|200|500|500|961|1032|10|1118|585000
0517|B073|VERACRUZ INDEPENDENCIA|SUR|VERACRUZ 1|50|100|200|500|1458|359|1016|682|402000
0517|B074|VERACRUZ INDEPENDENCIA|SUR|VERACRUZ 1|100|200|500|500|566|783|12|1115|585000
0517|7345|VERACRUZ INDEPENDENCIA|SUR|VERACRUZ 1|20|100|200|500|645|844|867|528|510000
0517|D866|VERACRUZ INDEPENDENCIA|SUR|VERACRUZ 1|20|100|200|500|562|1192|956|901|510000
0517|E239|VERACRUZ INDEPENDENCIA|SUR|VERACRUZ 1|20|100|200|500|848|598|649|667|510000
0517|E240|VERACRUZ INDEPENDENCIA|SUR|VERACRUZ 1|20|100|200|500|810|907|804|1289|510000
0520|B935|PUEBLA SAN MANUEL|SUR|PUEBLA CENTRO 1|100|200|500|500|2169|1120|1456|1086|585000
0520|7599|PUEBLA SAN MANUEL|SUR|PUEBLA CENTRO 1|20|100|200|500|1608|1346|1377|303|519000
0520|8774|PUEBLA SAN MANUEL|SUR|PUEBLA CENTRO 1|20|100|200|500|1523|923|1163|1070|374000
0520|D637|PUEBLA SAN MANUEL|SUR|PUEBLA CENTRO 1|20|100|200|500|1400|1750|1571|1421|513000
0520|D638|PUEBLA SAN MANUEL|SUR|PUEBLA CENTRO 1|20|100|200|500|1673|1203|1180|12|513000
0522|8717|PUEBLA SAN PEDRO|SUR|PUEBLA NORTE 2|100|200|500|500|1394|1353|1724|600|585000
0522|B792|PUEBLA SAN PEDRO|SUR|PUEBLA NORTE 2|100|200|500|500|515|528|901|300|585000
0522|B793|PUEBLA SAN PEDRO|SUR|PUEBLA NORTE 2|100|200|500|500|526|593|1034|300|585000
0522|B794|PUEBLA SAN PEDRO|SUR|PUEBLA NORTE 2|100|200|500|500|502|632|1200|300|630000
0522|B796|PUEBLA SAN PEDRO|SUR|PUEBLA NORTE 2|100|200|500|500|1390|1386|1757|600|585000
0522|4871|PUEBLA SAN PEDRO|SUR|PUEBLA NORTE 2|20|100|200|500|594|660|1315|385|510000
0522|8506|PUEBLA SAN PEDRO|SUR|PUEBLA NORTE 2|20|100|200|500|1147|1096|1097|933|510000
0522|D905|PUEBLA SAN PEDRO|SUR|PUEBLA NORTE 2|20|100|200|500|608|915|958|538|510000
